,time,activep
112,2022-02-10 22:04:17,13.2
113,2022-02-10 22:03:15,12.6
114,2022-02-10 22:02:14,12.4
115,2022-02-10 22:01:12,12.5
116,2022-02-10 22:00:11,12.8
117,2022-02-10 21:59:10,14.1
118,2022-02-10 21:58:08,14.1
119,2022-02-10 21:57:07,12.7
120,2022-02-10 21:56:05,12.7
121,2022-02-10 21:55:04,12.7
122,2022-02-10 21:54:03,12.8
123,2022-02-10 21:53:01,11.5
124,2022-02-10 21:52:00,11.5
125,2022-02-10 21:50:58,11.5
126,2022-02-10 21:49:57,12.7
127,2022-02-10 21:48:56,12.6
128,2022-02-10 21:47:54,12.6
129,2022-02-10 21:46:53,13.9
130,2022-02-10 21:45:51,14.1
131,2022-02-10 21:44:50,12.8
132,2022-02-10 21:43:48,14.2
133,2022-02-10 21:42:47,14.2
134,2022-02-10 21:41:46,14.1
135,2022-02-10 21:40:44,14.0
136,2022-02-10 21:39:43,12.3
137,2022-02-10 21:38:41,12.3
138,2022-02-10 21:37:40,14.0
139,2022-02-10 21:36:39,14.1
140,2022-02-10 21:35:37,14.2
141,2022-02-10 21:34:36,12.6
142,2022-02-10 21:33:34,14.1
143,2022-02-10 21:32:33,12.5
144,2022-02-10 21:31:31,12.6
145,2022-02-10 21:30:30,11.5
146,2022-02-10 21:29:29,11.5
147,2022-02-10 21:28:27,11.6
148,2022-02-10 21:27:26,14.1
149,2022-02-10 21:26:24,13.3
150,2022-02-10 21:25:23,16.2
151,2022-02-10 21:24:22,16.2
152,2022-02-10 21:23:20,14.4
153,2022-02-10 21:22:19,14.3
154,2022-02-10 21:21:17,15.5
155,2022-02-10 21:20:16,15.5
156,2022-02-10 21:19:12,15.6
157,2022-02-10 21:18:11,14.3
158,2022-02-10 21:17:09,14.3
159,2022-02-10 21:16:08,14.3
160,2022-02-10 21:15:06,16.0
161,2022-02-10 21:14:05,16.0
162,2022-02-10 21:13:03,15.1
163,2022-02-10 21:12:02,14.9
164,2022-02-10 21:11:01,15.0
165,2022-02-10 21:09:59,14.6
166,2022-02-10 21:08:58,13.9
167,2022-02-10 21:07:56,14.0
168,2022-02-10 21:06:55,15.6
169,2022-02-10 21:05:54,15.7
170,2022-02-10 21:04:52,15.7
171,2022-02-10 21:03:51,14.3
172,2022-02-10 21:02:49,14.3
173,2022-02-10 21:01:48,14.5
174,2022-02-10 21:00:47,14.7
175,2022-02-10 20:59:45,14.6
176,2022-02-10 20:58:44,14.7
177,2022-02-10 20:57:42,15.7
178,2022-02-10 20:56:41,15.7
179,2022-02-10 20:55:39,15.8
180,2022-02-10 20:54:38,15.8
181,2022-02-10 20:53:37,14.6
182,2022-02-10 20:52:35,14.6
183,2022-02-10 20:51:34,14.8
184,2022-02-10 20:50:32,11.3
185,2022-02-10 20:49:31,11.3
186,2022-02-10 20:48:30,11.3
187,2022-02-10 20:47:28,12.5
188,2022-02-10 20:46:27,13.3
189,2022-02-10 20:45:25,13.2
190,2022-02-10 20:44:24,13.3
191,2022-02-10 20:43:22,11.0
192,2022-02-10 20:42:21,11.0
193,2022-02-10 20:41:20,11.1
194,2022-02-10 20:40:18,11.1
195,2022-02-10 20:39:17,11.1
196,2022-02-10 20:38:15,11.0
197,2022-02-10 20:37:14,9.9
198,2022-02-10 20:36:13,11.6
199,2022-02-10 20:35:11,11.7
200,2022-02-10 20:34:10,11.2
201,2022-02-10 20:33:08,11.1
202,2022-02-10 20:32:07,11.6
203,2022-02-10 20:31:05,11.5
204,2022-02-10 20:30:04,11.6
205,2022-02-10 20:29:03,11.1
206,2022-02-10 20:28:01,11.1
207,2022-02-10 20:27:00,11.0
208,2022-02-10 20:25:58,10.9
209,2022-02-10 20:24:57,11.0
210,2022-02-10 20:23:56,14.2
211,2022-02-10 20:22:54,13.2
212,2022-02-10 20:21:53,13.3
213,2022-02-10 20:20:51,14.9
214,2022-02-10 20:19:50,15.6
215,2022-02-10 20:18:48,14.7
216,2022-02-10 20:17:47,14.8
217,2022-02-10 20:16:46,14.9
218,2022-02-10 20:15:44,16.1
219,2022-02-10 20:14:43,16.1
220,2022-02-10 20:13:41,11.1
221,2022-02-10 20:12:40,11.0
222,2022-02-10 20:11:39,11.0
223,2022-02-10 20:10:37,11.2
224,2022-02-10 20:09:36,11.1
225,2022-02-10 20:08:34,11.0
226,2022-02-10 20:07:33,10.9
227,2022-02-10 20:06:32,11.0
228,2022-02-10 20:05:30,11.1
229,2022-02-10 20:04:29,11.1
230,2022-02-10 20:03:27,11.1
231,2022-02-10 20:02:26,11.1
232,2022-02-10 20:01:24,11.1
233,2022-02-10 20:00:23,11.1
234,2022-02-10 19:59:22,11.0
235,2022-02-10 19:58:20,11.0
236,2022-02-10 19:57:19,10.9
237,2022-02-10 19:56:17,10.9
238,2022-02-10 19:55:16,11.2
239,2022-02-10 19:54:15,11.3
240,2022-02-10 19:53:13,11.2
241,2022-02-10 19:52:12,11.1
242,2022-02-10 19:51:10,11.6
243,2022-02-10 19:50:09,11.5
244,2022-02-10 19:49:05,15.2
245,2022-02-10 19:48:04,13.5
246,2022-02-10 19:47:02,13.5
247,2022-02-10 19:46:01,13.5
248,2022-02-10 19:44:59,13.5
249,2022-02-10 19:43:58,13.5
250,2022-02-10 19:42:56,13.5
251,2022-02-10 19:41:55,11.3
252,2022-02-10 19:40:54,11.3
253,2022-02-10 19:39:52,11.3
254,2022-02-10 19:38:51,11.3
255,2022-02-10 19:37:49,11.3
256,2022-02-10 19:36:48,11.3
257,2022-02-10 19:35:47,11.3
258,2022-02-10 19:34:45,11.1
259,2022-02-10 19:33:44,11.1
260,2022-02-10 19:32:42,10.6
261,2022-02-10 19:31:41,12.0
262,2022-02-10 19:30:39,13.2
263,2022-02-10 19:29:38,13.2
264,2022-02-10 19:28:37,13.1
265,2022-02-10 19:27:35,13.1
266,2022-02-10 19:26:34,13.0
267,2022-02-10 19:25:32,13.0
268,2022-02-10 19:24:31,12.9
269,2022-02-10 19:23:30,12.9
270,2022-02-10 19:22:28,12.9
271,2022-02-10 19:21:27,12.9
272,2022-02-10 19:20:25,12.7
273,2022-02-10 19:19:24,12.6
274,2022-02-10 19:18:22,12.1
275,2022-02-10 19:17:21,11.8
276,2022-02-10 19:16:20,12.1
277,2022-02-10 19:15:18,11.7
278,2022-02-10 19:14:17,11.7
279,2022-02-10 19:13:15,11.1
280,2022-02-10 19:12:14,10.0
281,2022-02-10 19:11:13,10.4
282,2022-02-10 19:10:11,10.3
283,2022-02-10 19:09:10,10.9
284,2022-02-10 19:08:08,11.0
285,2022-02-10 19:07:07,9.3
286,2022-02-10 19:06:06,9.3
287,2022-02-10 19:05:04,9.3
288,2022-02-10 19:04:03,9.4
289,2022-02-10 19:03:01,9.3
290,2022-02-10 19:02:00,9.9
291,2022-02-10 19:00:58,8.9
292,2022-02-10 18:59:57,11.0
293,2022-02-10 18:58:56,10.8
294,2022-02-10 18:57:54,10.8
295,2022-02-10 18:56:53,10.8
296,2022-02-10 18:55:51,10.9
297,2022-02-10 18:54:50,11.0
298,2022-02-10 18:53:49,11.5
299,2022-02-10 18:52:47,10.3
300,2022-02-10 18:51:46,10.3
301,2022-02-10 18:50:44,13.1
302,2022-02-10 18:49:43,14.8
303,2022-02-10 18:48:41,13.3
304,2022-02-10 18:47:40,11.8
305,2022-02-10 18:46:39,11.9
306,2022-02-10 18:45:37,11.8
307,2022-02-10 18:44:36,11.9
308,2022-02-10 18:43:34,11.7
309,2022-02-10 18:42:33,11.7
310,2022-02-10 18:41:32,11.7
311,2022-02-10 18:40:30,11.7
312,2022-02-10 18:39:29,10.0
313,2022-02-10 18:38:27,10.0
314,2022-02-10 18:37:26,10.0
315,2022-02-10 18:36:24,10.0
316,2022-02-10 18:35:23,11.7
317,2022-02-10 18:34:22,11.7
318,2022-02-10 18:33:20,10.2
319,2022-02-10 18:32:19,7.9
320,2022-02-10 18:31:17,7.9
321,2022-02-10 18:30:16,8.1
322,2022-02-10 18:29:12,8.7
323,2022-02-10 18:28:11,8.7
324,2022-02-10 18:27:09,8.7
325,2022-02-10 18:26:08,8.0
326,2022-02-10 18:25:06,7.9
327,2022-02-10 18:24:05,7.0
328,2022-02-10 18:23:04,7.0
329,2022-02-10 18:22:02,7.0
330,2022-02-10 18:21:01,7.0
331,2022-02-10 18:19:59,7.0
332,2022-02-10 18:18:58,7.1
333,2022-02-10 18:17:56,6.6
334,2022-02-10 18:16:55,6.6
335,2022-02-10 18:15:54,6.6
336,2022-02-10 18:14:52,6.5
337,2022-02-10 18:13:51,6.4
338,2022-02-10 18:12:49,6.4
339,2022-02-10 18:11:48,6.4
340,2022-02-10 18:10:47,6.4
341,2022-02-10 18:09:45,6.9
342,2022-02-10 18:08:44,7.0
343,2022-02-10 18:07:42,6.9
344,2022-02-10 18:06:41,6.9
345,2022-02-10 18:05:39,11.1
346,2022-02-10 18:04:38,11.0
347,2022-02-10 18:03:37,11.0
348,2022-02-10 18:02:35,9.8
349,2022-02-10 18:01:34,9.8
350,2022-02-10 18:00:32,9.8
351,2022-02-10 17:59:31,9.6
352,2022-02-10 17:58:30,9.5
353,2022-02-10 17:57:28,9.4
354,2022-02-10 17:56:27,10.6
355,2022-02-10 17:55:25,10.6
356,2022-02-10 17:54:24,11.6
357,2022-02-10 17:53:22,11.3
358,2022-02-10 17:52:21,11.2
359,2022-02-10 17:51:20,11.1
360,2022-02-10 17:50:18,11.0
361,2022-02-10 17:49:17,10.3
362,2022-02-10 17:48:15,10.2
363,2022-02-10 17:47:14,14.2
364,2022-02-10 17:46:13,14.1
365,2022-02-10 17:45:11,12.6
366,2022-02-10 17:44:10,11.4
367,2022-02-10 17:43:08,12.6
368,2022-02-10 17:42:07,12.5
369,2022-02-10 17:41:05,11.0
370,2022-02-10 17:40:04,12.0
371,2022-02-10 17:39:03,11.6
372,2022-02-10 17:38:01,9.3
373,2022-02-10 17:37:00,11.2
374,2022-02-10 17:35:58,11.2
375,2022-02-10 17:34:57,11.3
376,2022-02-10 17:33:56,8.9
377,2022-02-10 17:32:54,8.9
378,2022-02-10 17:31:53,6.1
379,2022-02-10 17:30:51,6.1
380,2022-02-10 17:29:50,6.1
381,2022-02-10 17:28:48,6.0
382,2022-02-10 17:27:47,6.0
383,2022-02-10 17:26:46,5.9
384,2022-02-10 17:25:44,5.8
385,2022-02-10 17:24:43,5.8
386,2022-02-10 17:23:41,5.8
387,2022-02-10 17:22:40,5.8
388,2022-02-10 17:21:39,5.8
389,2022-02-10 17:20:37,5.8
390,2022-02-10 17:19:36,6.1
391,2022-02-10 17:18:34,8.9
392,2022-02-10 17:17:33,8.7
393,2022-02-10 17:16:32,8.7
394,2022-02-10 17:15:30,8.6
395,2022-02-10 17:14:29,10.1
396,2022-02-10 17:13:27,10.2
397,2022-02-10 17:12:26,10.5
398,2022-02-10 17:11:24,9.1
399,2022-02-10 17:10:23,10.6
400,2022-02-10 17:09:22,10.6
401,2022-02-10 17:08:20,10.7
402,2022-02-10 17:07:19,10.8
403,2022-02-10 17:06:17,12.2
404,2022-02-10 17:05:16,21.1
405,2022-02-10 17:04:15,20.0
406,2022-02-10 17:03:13,25.3
407,2022-02-10 17:02:12,25.8
408,2022-02-10 17:01:10,24.7
409,2022-02-10 17:00:09,22.8
410,2022-02-10 16:59:05,23.0
411,2022-02-10 16:58:04,25.5
412,2022-02-10 16:57:02,26.2
413,2022-02-10 16:56:01,27.8
414,2022-02-10 16:54:59,28.2
415,2022-02-10 16:53:58,28.5
416,2022-02-10 16:52:56,31.5
417,2022-02-10 16:51:55,28.4
418,2022-02-10 16:50:54,28.2
419,2022-02-10 16:49:52,28.3
420,2022-02-10 16:48:51,29.7
421,2022-02-10 16:47:49,30.9
422,2022-02-10 16:46:48,31.1
423,2022-02-10 16:45:47,29.8
424,2022-02-10 16:44:45,29.8
425,2022-02-10 16:43:44,28.2
426,2022-02-10 16:42:42,32.1
427,2022-02-10 16:41:41,29.5
428,2022-02-10 16:40:40,28.3
429,2022-02-10 16:39:38,29.0
430,2022-02-10 16:38:37,31.7
431,2022-02-10 16:37:35,42.0
432,2022-02-10 16:36:34,44.7
433,2022-02-10 16:35:32,48.8
434,2022-02-10 16:34:31,50.3
435,2022-02-10 16:33:30,50.9
436,2022-02-10 16:32:28,50.1
437,2022-02-10 16:31:27,59.8
438,2022-02-10 16:30:25,56.9
439,2022-02-10 16:29:24,62.5
440,2022-02-10 16:28:23,63.3
441,2022-02-10 16:27:21,114.0
442,2022-02-10 16:26:20,103.1
443,2022-02-10 16:25:18,107.8
444,2022-02-10 16:24:17,110.4
445,2022-02-10 16:23:15,109.9
446,2022-02-10 16:22:14,111.8
447,2022-02-10 16:21:13,155.3
448,2022-02-10 16:20:11,138.0
449,2022-02-10 16:19:10,144.6
450,2022-02-10 16:18:08,152.6
451,2022-02-10 16:17:07,153.8
452,2022-02-10 16:16:06,141.9
453,2022-02-10 16:15:04,158.6
454,2022-02-10 16:14:03,154.6
455,2022-02-10 16:13:01,157.9
456,2022-02-10 16:12:00,153.3
457,2022-02-10 16:10:59,154.0
458,2022-02-10 16:09:57,161.1
459,2022-02-10 16:08:56,160.1
460,2022-02-10 16:07:54,149.3
461,2022-02-10 16:06:53,169.8
462,2022-02-10 16:05:51,154.3
463,2022-02-10 16:04:50,153.4
464,2022-02-10 16:03:49,159.9
465,2022-02-10 16:02:47,146.4
466,2022-02-10 16:01:46,146.3
467,2022-02-10 16:00:44,172.0
468,2022-02-10 15:59:43,158.3
469,2022-02-10 15:58:42,148.7
470,2022-02-10 15:57:40,162.5
471,2022-02-10 15:56:39,150.6
472,2022-02-10 15:55:37,156.4
473,2022-02-10 15:54:36,153.5
474,2022-02-10 15:53:34,154.0
475,2022-02-10 15:52:33,144.7
476,2022-02-10 15:51:32,149.9
477,2022-02-10 15:50:30,154.0
478,2022-02-10 15:49:29,152.5
479,2022-02-10 15:48:27,151.8
480,2022-02-10 15:47:26,142.6
481,2022-02-10 15:46:25,154.3
482,2022-02-10 15:45:23,145.7
483,2022-02-10 15:44:22,156.3
484,2022-02-10 15:43:20,175.0
485,2022-02-10 15:42:19,150.8
486,2022-02-10 15:41:17,134.4
487,2022-02-10 15:40:16,150.7
488,2022-02-10 15:39:15,152.7
489,2022-02-10 15:38:13,160.5
490,2022-02-10 15:37:12,153.5
491,2022-02-10 15:36:10,151.4
492,2022-02-10 15:35:09,138.3
493,2022-02-10 15:34:08,149.1
494,2022-02-10 15:33:06,143.3
495,2022-02-10 15:32:05,147.5
496,2022-02-10 15:31:03,150.6
497,2022-02-10 15:30:02,155.5
498,2022-02-10 15:29:00,148.7
499,2022-02-10 15:27:59,153.3
500,2022-02-10 15:26:58,143.4
501,2022-02-10 15:25:56,160.0
502,2022-02-10 15:24:55,141.3
503,2022-02-10 15:23:53,138.1
504,2022-02-10 15:22:52,149.0
505,2022-02-10 15:21:51,144.6
506,2022-02-10 15:20:49,153.8
507,2022-02-10 15:19:48,154.0
508,2022-02-10 15:18:46,153.9
509,2022-02-10 15:17:45,147.9
510,2022-02-10 15:16:43,148.9
511,2022-02-10 15:15:42,147.9
512,2022-02-10 15:14:41,145.6
513,2022-02-10 15:13:39,141.3
514,2022-02-10 15:12:38,149.9
515,2022-02-10 15:11:36,147.7
516,2022-02-10 15:10:35,149.1
517,2022-02-10 15:09:34,148.4
518,2022-02-10 15:08:32,141.4
519,2022-02-10 15:07:31,149.7
520,2022-02-10 15:06:29,154.6
521,2022-02-10 15:05:28,144.8
522,2022-02-10 15:04:26,148.8
523,2022-02-10 15:03:25,138.7
524,2022-02-10 15:02:24,148.9
525,2022-02-10 15:01:22,137.1
526,2022-02-10 15:00:21,144.7
527,2022-02-10 14:59:19,153.0
528,2022-02-10 14:58:18,140.4
529,2022-02-10 14:57:17,136.5
530,2022-02-10 14:56:15,142.6
531,2022-02-10 14:55:14,129.6
532,2022-02-10 14:54:12,141.8
533,2022-02-10 14:53:11,145.9
534,2022-02-10 14:52:10,135.0
535,2022-02-10 14:51:08,130.6
536,2022-02-10 14:50:07,137.6
537,2022-02-10 14:49:03,143.6
538,2022-02-10 14:48:01,135.3
539,2022-02-10 14:47:00,144.6
540,2022-02-10 14:45:59,141.9
541,2022-02-10 14:44:57,146.7
542,2022-02-10 14:43:56,141.9
543,2022-02-10 14:42:54,136.6
544,2022-02-10 14:41:53,154.1
545,2022-02-10 14:40:51,137.5
546,2022-02-10 14:39:50,128.1
547,2022-02-10 14:38:49,159.1
548,2022-02-10 14:37:47,143.7
549,2022-02-10 14:36:46,129.8
550,2022-02-10 14:35:44,149.9
551,2022-02-10 14:34:43,144.7
552,2022-02-10 14:33:42,139.4
553,2022-02-10 14:32:40,140.4
554,2022-02-10 14:31:39,148.7
555,2022-02-10 14:30:37,130.2
556,2022-02-10 14:29:36,144.0
557,2022-02-10 14:28:34,153.7
558,2022-02-10 14:27:33,161.2
559,2022-02-10 14:26:32,135.9
560,2022-02-10 14:25:30,140.8
561,2022-02-10 14:24:29,152.6
562,2022-02-10 14:23:27,135.7
563,2022-02-10 14:22:26,134.8
564,2022-02-10 14:21:25,152.8
565,2022-02-10 14:20:23,149.5
566,2022-02-10 14:19:22,132.6
567,2022-02-10 14:18:20,150.3
568,2022-02-10 14:17:19,139.7
569,2022-02-10 14:16:17,141.1
570,2022-02-10 14:15:16,149.9
571,2022-02-10 14:14:15,144.5
572,2022-02-10 14:13:13,141.3
573,2022-02-10 14:12:12,135.1
574,2022-02-10 14:11:10,135.6
575,2022-02-10 14:10:09,130.5
576,2022-02-10 14:09:08,139.5
577,2022-02-10 14:08:06,148.5
578,2022-02-10 14:07:05,133.3
579,2022-02-10 14:06:03,136.3
580,2022-02-10 14:05:02,141.6
581,2022-02-10 14:04:00,141.0
582,2022-02-10 14:02:59,144.3
583,2022-02-10 14:01:58,132.9
584,2022-02-10 14:00:56,155.0
585,2022-02-10 13:59:55,132.0
586,2022-02-10 13:58:53,135.7
587,2022-02-10 13:57:52,165.0
588,2022-02-10 13:56:51,147.7
589,2022-02-10 13:55:49,147.3
590,2022-02-10 13:54:48,157.3
591,2022-02-10 13:53:46,157.0
592,2022-02-10 13:52:45,149.3
593,2022-02-10 13:51:43,167.9
594,2022-02-10 13:50:42,166.0
595,2022-02-10 13:49:41,154.2
596,2022-02-10 13:48:39,161.5
597,2022-02-10 13:47:38,158.3
598,2022-02-10 13:46:36,147.6
599,2022-02-10 13:45:35,158.5
600,2022-02-10 13:44:34,162.7
601,2022-02-10 13:43:32,164.0
602,2022-02-10 13:42:31,141.2
603,2022-02-10 13:41:29,145.2
604,2022-02-10 13:40:28,171.9
605,2022-02-10 13:39:26,153.1
606,2022-02-10 13:38:25,153.0
607,2022-02-10 13:37:24,174.5
608,2022-02-10 13:36:22,149.2
609,2022-02-10 13:35:21,133.4
610,2022-02-10 13:34:19,149.3
611,2022-02-10 13:33:18,170.5
612,2022-02-10 13:32:17,146.4
613,2022-02-10 13:31:15,157.1
614,2022-02-10 13:30:14,162.6
615,2022-02-10 13:29:10,160.9
616,2022-02-10 13:28:08,136.3
617,2022-02-10 13:27:07,139.2
618,2022-02-10 13:26:06,151.8
619,2022-02-10 13:25:04,153.0
620,2022-02-10 13:24:03,147.2
621,2022-02-10 13:23:01,155.0
622,2022-02-10 13:22:00,156.7
623,2022-02-10 13:20:58,150.1
624,2022-02-10 13:19:57,165.8
625,2022-02-10 13:18:56,151.3
626,2022-02-10 13:17:54,150.1
627,2022-02-10 13:16:53,166.4
628,2022-02-10 13:15:51,156.2
629,2022-02-10 13:14:50,148.1
630,2022-02-10 13:13:49,150.1
631,2022-02-10 13:12:47,144.3
632,2022-02-10 13:11:46,144.0
633,2022-02-10 13:10:44,151.8
634,2022-02-10 13:09:43,148.8
635,2022-02-10 13:08:42,146.2
636,2022-02-10 13:07:40,150.1
637,2022-02-10 13:06:39,141.2
638,2022-02-10 13:05:37,150.3
639,2022-02-10 13:04:36,149.3
640,2022-02-10 13:03:34,143.7
641,2022-02-10 13:02:33,149.9
642,2022-02-10 13:01:32,142.8
643,2022-02-10 13:00:30,151.7
644,2022-02-10 12:59:29,160.7
645,2022-02-10 12:58:25,150.7
646,2022-02-10 12:57:23,152.5
647,2022-02-10 12:56:22,160.8
648,2022-02-10 12:55:21,148.0
649,2022-02-10 12:54:19,152.1
650,2022-02-10 12:53:18,152.2
651,2022-02-10 12:52:16,159.3
652,2022-02-10 12:51:15,157.0
653,2022-02-10 12:50:14,152.5
654,2022-02-10 12:49:12,151.8
655,2022-02-10 12:48:11,149.0
656,2022-02-10 12:47:09,160.8
657,2022-02-10 12:46:08,161.0
658,2022-02-10 12:45:06,152.6
659,2022-02-10 12:44:05,144.6
660,2022-02-10 12:43:04,142.4
661,2022-02-10 12:42:02,157.2
662,2022-02-10 12:41:01,154.7
663,2022-02-10 12:39:59,147.5
664,2022-02-10 12:38:58,164.9
665,2022-02-10 12:37:57,152.9
666,2022-02-10 12:36:55,145.2
667,2022-02-10 12:35:54,186.7
668,2022-02-10 12:34:52,182.1
669,2022-02-10 12:33:51,171.5
670,2022-02-10 12:32:49,181.2
671,2022-02-10 12:31:48,175.2
672,2022-02-10 12:30:47,177.3
673,2022-02-10 12:29:45,176.1
674,2022-02-10 12:28:44,178.8
675,2022-02-10 12:27:42,177.8
676,2022-02-10 12:26:41,172.3
677,2022-02-10 12:25:40,177.7
678,2022-02-10 12:24:38,181.1
679,2022-02-10 12:23:37,185.1
680,2022-02-10 12:22:35,175.1
681,2022-02-10 12:21:34,175.9
682,2022-02-10 12:20:32,174.8
683,2022-02-10 12:19:31,175.9
684,2022-02-10 12:18:30,185.9
685,2022-02-10 12:17:28,182.7
686,2022-02-10 12:16:27,179.8
687,2022-02-10 12:15:25,192.7
688,2022-02-10 12:14:24,181.2
689,2022-02-10 12:13:23,177.8
690,2022-02-10 12:12:21,193.7
691,2022-02-10 12:11:20,185.8
692,2022-02-10 12:10:18,181.5
693,2022-02-10 12:09:17,180.6
694,2022-02-10 12:08:15,178.2
695,2022-02-10 12:07:14,188.5
696,2022-02-10 12:06:13,179.0
697,2022-02-10 12:05:11,179.8
698,2022-02-10 12:04:10,180.2
699,2022-02-10 12:03:08,185.8
700,2022-02-10 12:02:07,187.3
701,2022-02-10 12:01:06,188.8
702,2022-02-10 12:00:04,183.3
703,2022-02-10 11:59:03,188.3
704,2022-02-10 11:58:01,193.7
705,2022-02-10 11:57:00,182.5
706,2022-02-10 11:55:58,183.0
707,2022-02-10 11:54:57,201.4
708,2022-02-10 11:53:56,186.0
709,2022-02-10 11:52:54,186.5
710,2022-02-10 11:51:53,184.6
711,2022-02-10 11:50:51,172.8
712,2022-02-10 11:49:50,169.2
713,2022-02-10 11:48:49,179.1
714,2022-02-10 11:47:47,175.5
715,2022-02-10 11:46:46,184.2
716,2022-02-10 11:45:44,187.2
717,2022-02-10 11:44:43,179.4
718,2022-02-10 11:43:41,174.3
719,2022-02-10 11:42:40,159.8
720,2022-02-10 11:41:39,182.7
721,2022-02-10 11:40:37,178.3
722,2022-02-10 11:39:36,169.0
723,2022-02-10 11:38:32,164.4
724,2022-02-10 11:37:30,186.9
725,2022-02-10 11:36:29,160.5
726,2022-02-10 11:35:28,147.2
727,2022-02-10 11:34:26,164.6
728,2022-02-10 11:33:25,149.1
729,2022-02-10 11:32:23,142.7
730,2022-02-10 11:31:22,152.3
731,2022-02-10 11:30:21,144.0
732,2022-02-10 11:29:19,153.1
733,2022-02-10 11:28:18,158.1
734,2022-02-10 11:27:16,141.3
735,2022-02-10 11:26:15,139.3
