,time,activep
53,2022-01-24 23:04:45,18.4
54,2022-01-24 23:03:43,18.3
55,2022-01-24 23:02:42,18.3
56,2022-01-24 23:01:41,18.2
57,2022-01-24 23:00:39,19.5
58,2022-01-24 22:59:38,20.7
59,2022-01-24 22:58:36,20.5
60,2022-01-24 22:57:35,21.7
61,2022-01-24 22:56:34,22.0
62,2022-01-24 22:55:32,17.9
63,2022-01-24 22:54:31,17.8
64,2022-01-24 22:53:29,17.6
65,2022-01-24 22:52:28,17.5
66,2022-01-24 22:51:26,17.4
67,2022-01-24 22:50:25,17.4
68,2022-01-24 22:49:24,17.3
69,2022-01-24 22:48:22,17.4
70,2022-01-24 22:47:21,18.2
71,2022-01-24 22:46:19,18.3
72,2022-01-24 22:45:18,18.3
73,2022-01-24 22:44:17,18.3
74,2022-01-24 22:43:15,18.3
75,2022-01-24 22:42:14,17.0
76,2022-01-24 22:41:12,17.0
77,2022-01-24 22:40:11,17.1
78,2022-01-24 22:39:09,17.3
79,2022-01-24 22:38:08,17.3
80,2022-01-24 22:37:07,17.3
81,2022-01-24 22:36:05,17.3
82,2022-01-24 22:35:04,17.3
83,2022-01-24 22:34:02,18.0
84,2022-01-24 22:33:01,17.9
85,2022-01-24 22:32:00,15.8
86,2022-01-24 22:30:58,15.8
87,2022-01-24 22:29:57,15.7
88,2022-01-24 22:28:55,15.1
89,2022-01-24 22:27:54,17.4
90,2022-01-24 22:26:52,17.5
91,2022-01-24 22:25:51,20.8
92,2022-01-24 22:24:50,21.4
93,2022-01-24 22:23:48,17.9
94,2022-01-24 22:22:47,17.1
95,2022-01-24 22:21:45,17.3
96,2022-01-24 22:20:44,16.4
97,2022-01-24 22:19:43,15.4
98,2022-01-24 22:18:41,15.5
99,2022-01-24 22:17:40,16.1
100,2022-01-24 22:16:38,13.5
101,2022-01-24 22:15:37,12.9
102,2022-01-24 22:14:35,12.4
103,2022-01-24 22:13:34,11.4
104,2022-01-24 22:12:33,10.6
105,2022-01-24 22:11:31,10.5
106,2022-01-24 22:10:30,13.6
107,2022-01-24 22:09:28,13.6
108,2022-01-24 22:08:27,13.5
109,2022-01-24 22:07:26,13.6
110,2022-01-24 22:06:24,13.5
111,2022-01-24 22:05:23,13.5
112,2022-01-24 22:04:21,13.5
113,2022-01-24 22:03:20,12.1
114,2022-01-24 22:02:18,12.2
115,2022-01-24 22:01:17,11.8
116,2022-01-24 22:00:16,14.3
117,2022-01-24 21:59:14,14.2
118,2022-01-24 21:58:13,14.2
119,2022-01-24 21:57:11,14.2
120,2022-01-24 21:56:10,14.8
121,2022-01-24 21:55:09,14.8
122,2022-01-24 21:54:07,12.3
123,2022-01-24 21:53:06,11.8
124,2022-01-24 21:52:04,13.3
125,2022-01-24 21:51:03,13.3
126,2022-01-24 21:50:02,13.5
127,2022-01-24 21:49:00,13.4
128,2022-01-24 21:47:59,13.5
129,2022-01-24 21:46:57,13.5
130,2022-01-24 21:45:56,13.6
131,2022-01-24 21:44:54,13.6
132,2022-01-24 21:43:53,13.6
133,2022-01-24 21:42:49,13.6
134,2022-01-24 21:41:48,13.6
135,2022-01-24 21:40:46,13.6
136,2022-01-24 21:39:45,13.5
137,2022-01-24 21:38:43,13.5
138,2022-01-24 21:37:42,13.4
139,2022-01-24 21:36:41,13.5
140,2022-01-24 21:35:39,13.5
141,2022-01-24 21:34:38,13.4
142,2022-01-24 21:33:36,13.5
143,2022-01-24 21:32:35,13.5
144,2022-01-24 21:31:34,15.5
145,2022-01-24 21:30:30,14.3
146,2022-01-24 21:29:28,14.4
147,2022-01-24 21:28:27,14.4
148,2022-01-24 21:27:25,14.3
149,2022-01-24 21:26:24,14.3
150,2022-01-24 21:25:23,14.3
151,2022-01-24 21:24:21,14.3
152,2022-01-24 21:23:20,14.4
153,2022-01-24 21:22:18,14.4
154,2022-01-24 21:21:17,14.6
155,2022-01-24 21:20:15,14.5
156,2022-01-24 21:19:14,14.5
157,2022-01-24 21:18:13,14.6
158,2022-01-24 21:17:11,15.0
159,2022-01-24 21:16:10,15.0
160,2022-01-24 21:15:08,15.0
161,2022-01-24 21:14:07,14.9
162,2022-01-24 21:13:06,18.6
163,2022-01-24 21:12:04,19.2
164,2022-01-24 21:11:03,19.3
165,2022-01-24 21:10:01,19.9
166,2022-01-24 21:08:57,18.7
167,2022-01-24 21:07:56,18.7
168,2022-01-24 21:06:55,18.0
169,2022-01-24 21:05:53,18.0
170,2022-01-24 21:04:52,19.7
171,2022-01-24 21:03:50,19.6
172,2022-01-24 21:02:49,17.9
173,2022-01-24 21:01:47,17.7
174,2022-01-24 21:00:46,17.7
175,2022-01-24 20:59:45,14.5
176,2022-01-24 20:58:43,14.6
177,2022-01-24 20:57:42,14.3
178,2022-01-24 20:56:40,14.3
179,2022-01-24 20:55:39,16.5
180,2022-01-24 20:54:38,16.4
181,2022-01-24 20:53:36,15.0
182,2022-01-24 20:52:35,19.8
183,2022-01-24 20:51:33,17.7
184,2022-01-24 20:50:32,17.7
185,2022-01-24 20:49:30,17.8
186,2022-01-24 20:48:27,17.6
187,2022-01-24 20:47:25,17.1
188,2022-01-24 20:46:24,19.2
189,2022-01-24 20:45:22,19.2
190,2022-01-24 20:44:21,19.1
191,2022-01-24 20:43:19,21.9
192,2022-01-24 20:42:18,18.3
193,2022-01-24 20:41:17,18.3
194,2022-01-24 20:40:15,16.3
195,2022-01-24 20:39:14,16.2
196,2022-01-24 20:38:12,16.1
197,2022-01-24 20:37:11,18.7
198,2022-01-24 20:36:10,18.7
199,2022-01-24 20:35:08,18.7
200,2022-01-24 20:34:07,18.7
201,2022-01-24 20:33:05,18.7
202,2022-01-24 20:32:04,18.6
203,2022-01-24 20:31:02,18.9
204,2022-01-24 20:30:01,18.8
205,2022-01-24 20:29:00,19.7
206,2022-01-24 20:27:58,21.5
207,2022-01-24 20:26:57,21.7
208,2022-01-24 20:25:55,21.1
209,2022-01-24 20:24:54,21.7
210,2022-01-24 20:23:53,20.0
211,2022-01-24 20:22:51,19.7
212,2022-01-24 20:21:50,15.0
213,2022-01-24 20:20:48,15.0
214,2022-01-24 20:19:47,14.9
215,2022-01-24 20:18:45,17.0
216,2022-01-24 20:17:44,14.8
217,2022-01-24 20:16:43,14.8
218,2022-01-24 20:15:41,15.2
219,2022-01-24 20:14:40,15.2
220,2022-01-24 20:13:38,15.1
221,2022-01-24 20:12:37,13.1
222,2022-01-24 20:11:35,13.1
223,2022-01-24 20:10:34,12.8
224,2022-01-24 20:09:33,12.7
225,2022-01-24 20:08:31,12.7
226,2022-01-24 20:07:30,12.7
227,2022-01-24 20:06:28,12.8
228,2022-01-24 20:05:27,12.8
229,2022-01-24 20:04:26,12.9
230,2022-01-24 20:03:24,12.9
231,2022-01-24 20:02:23,12.9
232,2022-01-24 20:01:21,12.9
233,2022-01-24 20:00:20,13.0
234,2022-01-24 19:59:18,13.0
235,2022-01-24 19:58:17,13.0
236,2022-01-24 19:57:16,14.3
237,2022-01-24 19:56:14,12.9
238,2022-01-24 19:55:13,12.9
239,2022-01-24 19:54:11,12.9
240,2022-01-24 19:53:10,12.9
241,2022-01-24 19:52:09,12.9
242,2022-01-24 19:51:07,12.9
243,2022-01-24 19:50:06,12.9
244,2022-01-24 19:49:04,12.8
245,2022-01-24 19:48:03,12.8
246,2022-01-24 19:47:01,12.8
247,2022-01-24 19:46:00,12.8
248,2022-01-24 19:44:59,12.8
249,2022-01-24 19:43:57,12.9
250,2022-01-24 19:42:56,12.8
251,2022-01-24 19:41:54,12.9
252,2022-01-24 19:40:53,12.9
253,2022-01-24 19:39:52,12.7
254,2022-01-24 19:38:50,12.8
255,2022-01-24 19:37:49,12.9
256,2022-01-24 19:36:47,13.5
257,2022-01-24 19:35:46,13.5
258,2022-01-24 19:34:44,13.5
259,2022-01-24 19:33:43,13.4
260,2022-01-24 19:32:42,12.8
261,2022-01-24 19:31:40,12.6
262,2022-01-24 19:30:39,12.6
263,2022-01-24 19:29:37,12.6
264,2022-01-24 19:28:36,12.5
265,2022-01-24 19:27:35,12.6
266,2022-01-24 19:26:33,13.0
267,2022-01-24 19:25:32,14.3
268,2022-01-24 19:24:30,14.1
269,2022-01-24 19:23:29,11.5
270,2022-01-24 19:22:27,9.5
271,2022-01-24 19:21:26,9.4
272,2022-01-24 19:20:25,9.4
273,2022-01-24 19:19:23,9.5
274,2022-01-24 19:18:22,9.5
275,2022-01-24 19:17:20,9.5
276,2022-01-24 19:16:19,9.6
277,2022-01-24 19:15:17,9.5
278,2022-01-24 19:14:14,9.3
279,2022-01-24 19:13:12,9.5
280,2022-01-24 19:12:11,9.6
281,2022-01-24 19:11:09,9.6
282,2022-01-24 19:10:08,9.6
283,2022-01-24 19:09:06,9.6
284,2022-01-24 19:08:05,9.5
285,2022-01-24 19:07:04,7.9
286,2022-01-24 19:06:02,7.6
287,2022-01-24 19:05:01,9.4
288,2022-01-24 19:03:59,9.5
289,2022-01-24 19:02:58,9.5
290,2022-01-24 19:01:57,9.1
291,2022-01-24 19:00:55,9.1
292,2022-01-24 18:59:54,9.1
293,2022-01-24 18:58:52,9.1
294,2022-01-24 18:57:51,9.2
295,2022-01-24 18:56:49,9.2
296,2022-01-24 18:55:48,9.1
297,2022-01-24 18:54:47,8.3
298,2022-01-24 18:53:45,8.3
299,2022-01-24 18:52:44,8.3
300,2022-01-24 18:51:42,7.7
301,2022-01-24 18:50:41,7.7
302,2022-01-24 18:49:40,7.7
303,2022-01-24 18:48:38,7.8
304,2022-01-24 18:47:37,7.8
305,2022-01-24 18:46:35,7.7
306,2022-01-24 18:45:34,7.8
307,2022-01-24 18:44:32,8.4
308,2022-01-24 18:43:31,8.4
309,2022-01-24 18:42:30,8.4
310,2022-01-24 18:41:28,8.3
311,2022-01-24 18:40:27,8.3
312,2022-01-24 18:39:25,8.3
313,2022-01-24 18:38:24,8.4
314,2022-01-24 18:37:23,8.4
315,2022-01-24 18:36:21,10.5
316,2022-01-24 18:35:20,10.5
317,2022-01-24 18:34:18,8.5
318,2022-01-24 18:33:17,8.5
319,2022-01-24 18:32:15,8.6
320,2022-01-24 18:31:14,8.4
321,2022-01-24 18:30:13,8.3
322,2022-01-24 18:29:11,8.3
323,2022-01-24 18:28:10,10.0
324,2022-01-24 18:27:08,10.0
325,2022-01-24 18:26:07,8.8
326,2022-01-24 18:25:06,8.8
327,2022-01-24 18:24:04,8.8
328,2022-01-24 18:23:00,7.0
329,2022-01-24 18:21:59,7.0
330,2022-01-24 18:20:57,7.0
331,2022-01-24 18:19:56,7.5
332,2022-01-24 18:18:55,7.0
333,2022-01-24 18:17:53,8.1
334,2022-01-24 18:16:52,9.0
335,2022-01-24 18:15:50,7.7
336,2022-01-24 18:14:49,7.4
337,2022-01-24 18:13:47,7.9
338,2022-01-24 18:12:46,8.5
339,2022-01-24 18:11:45,8.4
340,2022-01-24 18:10:43,8.4
341,2022-01-24 18:09:42,7.7
342,2022-01-24 18:08:40,9.7
343,2022-01-24 18:07:39,9.7
344,2022-01-24 18:06:38,9.8
345,2022-01-24 18:05:36,9.8
346,2022-01-24 18:04:35,11.4
347,2022-01-24 18:03:33,9.6
348,2022-01-24 18:02:32,8.9
349,2022-01-24 18:01:30,8.9
350,2022-01-24 18:00:29,9.4
351,2022-01-24 17:59:28,9.3
352,2022-01-24 17:58:26,9.1
353,2022-01-24 17:57:25,8.9
354,2022-01-24 17:56:23,8.9
355,2022-01-24 17:55:22,8.9
356,2022-01-24 17:54:21,9.0
357,2022-01-24 17:53:19,9.8
358,2022-01-24 17:52:18,9.6
359,2022-01-24 17:51:16,9.6
360,2022-01-24 17:50:15,7.5
