,time,activep
163,2022-02-26 21:12:58,11.6
164,2022-02-26 21:11:56,11.3
165,2022-02-26 21:10:55,10.9
166,2022-02-26 21:09:53,7.4
167,2022-02-26 21:08:52,7.1
168,2022-02-26 21:07:50,7.1
169,2022-02-26 21:06:49,7.5
170,2022-02-26 21:05:48,7.2
171,2022-02-26 21:04:46,7.0
172,2022-02-26 21:03:45,8.3
173,2022-02-26 21:02:43,8.0
174,2022-02-26 21:01:42,8.1
175,2022-02-26 21:00:41,7.8
176,2022-02-26 20:59:39,7.7
177,2022-02-26 20:58:38,8.0
178,2022-02-26 20:57:36,6.9
179,2022-02-26 20:56:35,5.9
180,2022-02-26 20:55:33,5.8
181,2022-02-26 20:54:32,6.1
182,2022-02-26 20:53:31,5.7
183,2022-02-26 20:52:29,5.7
184,2022-02-26 20:51:28,5.7
185,2022-02-26 20:50:26,6.2
186,2022-02-26 20:49:25,6.3
187,2022-02-26 20:48:24,6.3
188,2022-02-26 20:47:22,6.3
189,2022-02-26 20:46:21,6.3
190,2022-02-26 20:45:19,6.3
191,2022-02-26 20:44:18,6.6
192,2022-02-26 20:43:17,6.4
193,2022-02-26 20:42:15,6.4
194,2022-02-26 20:41:14,6.6
195,2022-02-26 20:40:12,6.3
196,2022-02-26 20:39:11,6.4
197,2022-02-26 20:38:09,6.4
198,2022-02-26 20:37:08,6.4
199,2022-02-26 20:36:07,6.2
200,2022-02-26 20:35:05,6.2
201,2022-02-26 20:34:04,6.2
202,2022-02-26 20:33:02,6.3
203,2022-02-26 20:32:01,6.3
204,2022-02-26 20:31:00,6.3
205,2022-02-26 20:29:58,6.4
206,2022-02-26 20:28:57,6.3
207,2022-02-26 20:27:55,6.4
208,2022-02-26 20:26:54,6.4
209,2022-02-26 20:25:52,6.6
210,2022-02-26 20:24:51,6.4
211,2022-02-26 20:23:50,6.9
212,2022-02-26 20:22:48,7.0
213,2022-02-26 20:21:47,6.7
214,2022-02-26 20:20:45,6.4
215,2022-02-26 20:19:44,6.6
216,2022-02-26 20:18:43,6.5
217,2022-02-26 20:17:39,6.8
218,2022-02-26 20:16:37,6.5
219,2022-02-26 20:15:36,6.5
220,2022-02-26 20:14:34,6.7
221,2022-02-26 20:13:33,6.7
222,2022-02-26 20:12:32,6.7
223,2022-02-26 20:11:30,6.8
224,2022-02-26 20:10:29,7.4
225,2022-02-26 20:09:27,7.6
226,2022-02-26 20:08:26,7.5
227,2022-02-26 20:07:24,7.4
228,2022-02-26 20:06:23,7.3
229,2022-02-26 20:05:22,7.2
230,2022-02-26 20:04:20,7.4
231,2022-02-26 20:03:19,6.9
232,2022-02-26 20:02:17,7.1
233,2022-02-26 20:01:16,6.7
234,2022-02-26 20:00:15,6.5
235,2022-02-26 19:59:13,6.2
236,2022-02-26 19:58:12,6.0
237,2022-02-26 19:57:10,6.0
238,2022-02-26 19:56:09,6.1
239,2022-02-26 19:55:08,7.4
240,2022-02-26 19:54:06,7.2
241,2022-02-26 19:53:05,7.1
242,2022-02-26 19:52:03,6.7
243,2022-02-26 19:51:02,6.2
244,2022-02-26 19:50:00,6.2
245,2022-02-26 19:48:59,6.3
246,2022-02-26 19:47:58,6.2
247,2022-02-26 19:46:56,6.1
248,2022-02-26 19:45:55,6.2
249,2022-02-26 19:44:53,6.2
250,2022-02-26 19:43:52,4.7
251,2022-02-26 19:42:51,4.5
252,2022-02-26 19:41:49,6.0
253,2022-02-26 19:40:48,4.4
254,2022-02-26 19:39:46,6.1
255,2022-02-26 19:38:45,5.8
256,2022-02-26 19:37:43,4.3
257,2022-02-26 19:36:42,3.1
258,2022-02-26 19:35:41,3.1
259,2022-02-26 19:34:39,3.6
260,2022-02-26 19:33:38,3.7
261,2022-02-26 19:32:36,3.7
262,2022-02-26 19:31:35,3.1
263,2022-02-26 19:30:34,2.9
264,2022-02-26 19:29:32,4.2
265,2022-02-26 19:28:31,5.8
266,2022-02-26 19:27:29,5.8
267,2022-02-26 19:26:28,4.3
268,2022-02-26 19:25:26,5.4
269,2022-02-26 19:24:25,2.9
270,2022-02-26 19:23:24,2.9
271,2022-02-26 19:22:22,2.8
272,2022-02-26 19:21:21,2.8
273,2022-02-26 19:20:19,2.8
274,2022-02-26 19:19:18,2.7
275,2022-02-26 19:18:17,2.8
276,2022-02-26 19:17:15,2.8
277,2022-02-26 19:16:14,2.6
278,2022-02-26 19:15:12,2.6
279,2022-02-26 19:14:11,2.6
280,2022-02-26 19:13:10,2.6
281,2022-02-26 19:12:08,2.7
282,2022-02-26 19:11:07,2.7
283,2022-02-26 19:10:05,2.5
284,2022-02-26 19:09:04,2.5
285,2022-02-26 19:08:02,2.4
286,2022-02-26 19:07:01,2.4
287,2022-02-26 19:06:00,2.4
288,2022-02-26 19:04:58,2.5
289,2022-02-26 19:03:57,2.4
290,2022-02-26 19:02:55,4.2
291,2022-02-26 19:01:54,4.2
292,2022-02-26 19:00:53,2.6
293,2022-02-26 18:59:51,4.1
294,2022-02-26 18:58:50,4.2
295,2022-02-26 18:57:48,4.2
296,2022-02-26 18:56:47,2.7
297,2022-02-26 18:55:45,2.7
298,2022-02-26 18:54:44,4.2
299,2022-02-26 18:53:43,4.2
300,2022-02-26 18:52:41,4.2
301,2022-02-26 18:51:40,2.7
302,2022-02-26 18:50:38,2.7
303,2022-02-26 18:49:37,2.7
304,2022-02-26 18:48:36,2.7
305,2022-02-26 18:47:34,3.3
306,2022-02-26 18:46:33,3.3
307,2022-02-26 18:45:31,6.5
308,2022-02-26 18:44:30,6.1
309,2022-02-26 18:43:29,6.0
310,2022-02-26 18:42:27,6.0
311,2022-02-26 18:41:26,6.0
312,2022-02-26 18:40:22,6.0
313,2022-02-26 18:39:20,6.1
314,2022-02-26 18:38:19,7.7
315,2022-02-26 18:37:18,7.7
316,2022-02-26 18:36:16,7.7
317,2022-02-26 18:35:15,7.7
318,2022-02-26 18:34:13,7.7
319,2022-02-26 18:33:12,9.3
320,2022-02-26 18:32:10,7.6
321,2022-02-26 18:31:09,7.5
322,2022-02-26 18:30:08,7.6
323,2022-02-26 18:29:06,7.7
324,2022-02-26 18:28:05,6.2
325,2022-02-26 18:27:03,6.2
326,2022-02-26 18:26:02,6.2
327,2022-02-26 18:25:01,6.2
328,2022-02-26 18:23:59,6.8
329,2022-02-26 18:22:58,6.8
330,2022-02-26 18:21:56,6.8
331,2022-02-26 18:20:55,6.7
332,2022-02-26 18:19:53,8.8
333,2022-02-26 18:18:52,8.8
334,2022-02-26 18:17:51,8.8
335,2022-02-26 18:16:49,5.4
336,2022-02-26 18:15:48,5.4
337,2022-02-26 18:14:46,6.8
338,2022-02-26 18:13:45,6.9
339,2022-02-26 18:12:44,5.5
340,2022-02-26 18:11:42,5.5
341,2022-02-26 18:10:41,5.5
342,2022-02-26 18:09:39,8.8
343,2022-02-26 18:08:38,8.8
344,2022-02-26 18:07:36,8.9
345,2022-02-26 18:06:35,8.9
346,2022-02-26 18:05:34,8.8
347,2022-02-26 18:04:32,8.8
348,2022-02-26 18:03:31,8.8
349,2022-02-26 18:02:29,8.7
350,2022-02-26 18:01:28,9.3
351,2022-02-26 18:00:27,9.3
352,2022-02-26 17:59:25,9.3
353,2022-02-26 17:58:24,8.6
354,2022-02-26 17:57:22,8.6
355,2022-02-26 17:56:21,8.5
356,2022-02-26 17:55:20,8.7
357,2022-02-26 17:54:18,8.7
358,2022-02-26 17:53:17,10.4
359,2022-02-26 17:52:15,10.2
360,2022-02-26 17:51:14,10.2
361,2022-02-26 17:50:12,8.5
362,2022-02-26 17:49:09,8.5
363,2022-02-26 17:48:07,8.1
364,2022-02-26 17:47:06,7.6
365,2022-02-26 17:46:04,7.5
366,2022-02-26 17:45:03,7.4
367,2022-02-26 17:44:01,7.3
368,2022-02-26 17:43:00,7.2
369,2022-02-26 17:41:59,7.1
370,2022-02-26 17:40:57,6.8
371,2022-02-26 17:39:56,6.7
372,2022-02-26 17:38:54,6.6
373,2022-02-26 17:37:53,6.5
374,2022-02-26 17:36:52,6.3
375,2022-02-26 17:35:50,6.1
376,2022-02-26 17:34:49,6.0
377,2022-02-26 17:33:47,7.2
378,2022-02-26 17:32:46,7.1
379,2022-02-26 17:31:44,5.5
380,2022-02-26 17:30:43,5.3
381,2022-02-26 17:29:42,8.1
382,2022-02-26 17:28:40,4.6
383,2022-02-26 17:27:39,4.3
384,2022-02-26 17:26:37,4.2
385,2022-02-26 17:25:36,4.0
386,2022-02-26 17:24:35,4.7
387,2022-02-26 17:23:33,3.7
388,2022-02-26 17:22:32,3.5
389,2022-02-26 17:21:30,4.9
390,2022-02-26 17:20:29,4.7
391,2022-02-26 17:19:28,4.6
392,2022-02-26 17:18:26,4.4
393,2022-02-26 17:17:25,4.2
394,2022-02-26 17:16:23,4.7
395,2022-02-26 17:15:22,4.4
396,2022-02-26 17:14:20,4.1
397,2022-02-26 17:13:19,3.3
398,2022-02-26 17:12:18,6.4
399,2022-02-26 17:11:16,6.3
400,2022-02-26 17:10:15,6.0
401,2022-02-26 17:09:13,5.8
402,2022-02-26 17:08:12,5.7
403,2022-02-26 17:07:11,5.5
404,2022-02-26 17:06:09,5.2
405,2022-02-26 17:05:08,5.1
406,2022-02-26 17:04:06,4.8
407,2022-02-26 17:03:05,4.8
408,2022-02-26 17:02:03,4.7
409,2022-02-26 17:01:02,4.5
410,2022-02-26 17:00:01,4.2
411,2022-02-26 16:58:59,3.9
412,2022-02-26 16:57:58,4.8
413,2022-02-26 16:56:56,5.7
414,2022-02-26 16:55:55,6.0
415,2022-02-26 16:54:54,6.0
416,2022-02-26 16:53:52,5.5
417,2022-02-26 16:52:51,0.5
418,2022-02-26 16:51:49,0.1
419,2022-02-26 16:50:48,1.4
420,2022-02-26 16:49:46,1.0
421,2022-02-26 16:48:45,-1.1
422,2022-02-26 16:47:41,-1.8
423,2022-02-26 16:46:40,-2.6
424,2022-02-26 16:45:38,-3.2
425,2022-02-26 16:44:37,-3.6
426,2022-02-26 16:43:35,-3.7
427,2022-02-26 16:42:34,-3.6
428,2022-02-26 16:41:33,-8.2
429,2022-02-26 16:40:31,-7.9
430,2022-02-26 16:39:30,-8.6
431,2022-02-26 16:38:28,-9.3
432,2022-02-26 16:37:27,-7.5
433,2022-02-26 16:36:26,-10.0
434,2022-02-26 16:35:24,-6.8
435,2022-02-26 16:34:23,-4.6
436,2022-02-26 16:33:21,-3.7
437,2022-02-26 16:32:20,1.7
438,2022-02-26 16:31:18,3.7
439,2022-02-26 16:30:17,9.2
440,2022-02-26 16:29:16,7.1
441,2022-02-26 16:28:12,10.4
442,2022-02-26 16:27:10,5.3
443,2022-02-26 16:26:09,9.2
444,2022-02-26 16:25:07,9.1
445,2022-02-26 16:24:06,2.4
446,2022-02-26 16:23:05,5.9
447,2022-02-26 16:22:03,41.8
448,2022-02-26 16:21:02,52.2
449,2022-02-26 16:20:00,61.5
450,2022-02-26 16:18:59,57.3
451,2022-02-26 16:17:58,69.8
452,2022-02-26 16:16:56,59.0
453,2022-02-26 16:15:55,52.6
454,2022-02-26 16:14:53,64.3
455,2022-02-26 16:13:52,59.3
456,2022-02-26 16:12:51,51.0
457,2022-02-26 16:11:49,68.8
458,2022-02-26 16:10:48,53.6
459,2022-02-26 16:09:46,57.0
460,2022-02-26 16:08:45,76.0
461,2022-02-26 16:07:41,62.4
462,2022-02-26 16:06:40,66.3
463,2022-02-26 16:05:38,58.8
464,2022-02-26 16:04:37,66.3
465,2022-02-26 16:03:35,70.7
466,2022-02-26 16:02:34,65.0
467,2022-02-26 16:01:33,65.4
468,2022-02-26 16:00:31,58.4
469,2022-02-26 15:59:30,59.3
470,2022-02-26 15:58:28,61.9
471,2022-02-26 15:57:27,51.3
472,2022-02-26 15:56:25,55.1
473,2022-02-26 15:55:24,51.9
474,2022-02-26 15:54:23,62.5
475,2022-02-26 15:53:21,51.0
476,2022-02-26 15:52:20,37.7
477,2022-02-26 15:51:18,56.6
478,2022-02-26 15:50:17,46.0
479,2022-02-26 15:49:16,51.9
480,2022-02-26 15:48:14,45.9
481,2022-02-26 15:47:13,55.0
482,2022-02-26 15:46:11,41.9
483,2022-02-26 15:45:10,42.3
484,2022-02-26 15:44:08,38.4
485,2022-02-26 15:43:07,43.1
486,2022-02-26 15:42:06,50.2
487,2022-02-26 15:41:04,41.1
488,2022-02-26 15:40:03,39.9
489,2022-02-26 15:39:01,39.2
490,2022-02-26 15:37:57,50.2
491,2022-02-26 15:36:56,37.3
492,2022-02-26 15:35:55,52.5
493,2022-02-26 15:34:53,47.3
494,2022-02-26 15:33:52,41.4
495,2022-02-26 15:32:50,40.5
496,2022-02-26 15:31:49,41.7
497,2022-02-26 15:30:48,38.6
498,2022-02-26 15:29:46,39.1
499,2022-02-26 15:28:45,45.8
500,2022-02-26 15:27:43,60.3
501,2022-02-26 15:26:42,40.4
502,2022-02-26 15:25:41,37.7
503,2022-02-26 15:24:39,43.0
504,2022-02-26 15:23:38,43.3
505,2022-02-26 15:22:36,45.2
506,2022-02-26 15:21:35,46.9
507,2022-02-26 15:20:33,40.5
508,2022-02-26 15:19:32,43.4
509,2022-02-26 15:18:31,45.8
510,2022-02-26 15:17:29,37.6
511,2022-02-26 15:16:28,33.4
512,2022-02-26 15:15:26,36.3
513,2022-02-26 15:14:25,41.1
514,2022-02-26 15:13:24,26.1
515,2022-02-26 15:12:22,34.6
516,2022-02-26 15:11:21,49.8
517,2022-02-26 15:10:19,45.6
518,2022-02-26 15:09:18,36.6
519,2022-02-26 15:08:16,50.5
520,2022-02-26 15:07:15,33.8
521,2022-02-26 15:06:14,33.2
522,2022-02-26 15:05:12,34.5
523,2022-02-26 15:04:11,35.5
524,2022-02-26 15:03:09,32.2
525,2022-02-26 15:02:08,28.0
526,2022-02-26 15:01:07,35.0
527,2022-02-26 15:00:05,33.4
528,2022-02-26 14:59:04,31.0
529,2022-02-26 14:58:02,32.7
530,2022-02-26 14:57:01,23.1
531,2022-02-26 14:55:59,35.0
532,2022-02-26 14:54:58,43.4
533,2022-02-26 14:53:57,18.9
534,2022-02-26 14:52:55,30.4
535,2022-02-26 14:51:54,36.0
536,2022-02-26 14:50:52,35.2
537,2022-02-26 14:49:51,34.8
538,2022-02-26 14:48:50,21.8
539,2022-02-26 14:47:48,31.7
540,2022-02-26 14:46:47,18.3
541,2022-02-26 14:45:45,24.0
542,2022-02-26 14:44:44,26.5
543,2022-02-26 14:43:42,20.8
544,2022-02-26 14:42:41,13.2
545,2022-02-26 14:41:40,26.8
546,2022-02-26 14:40:38,21.0
547,2022-02-26 14:39:37,19.1
548,2022-02-26 14:38:35,26.8
549,2022-02-26 14:37:34,29.8
550,2022-02-26 14:36:33,31.8
551,2022-02-26 14:35:31,24.4
552,2022-02-26 14:34:30,33.1
553,2022-02-26 14:33:28,37.9
554,2022-02-26 14:32:27,28.1
555,2022-02-26 14:31:25,36.0
556,2022-02-26 14:30:24,30.3
557,2022-02-26 14:29:23,25.3
558,2022-02-26 14:28:21,26.6
559,2022-02-26 14:27:20,32.4
560,2022-02-26 14:26:18,27.5
561,2022-02-26 14:25:17,30.5
562,2022-02-26 14:24:16,32.3
563,2022-02-26 14:23:14,34.2
564,2022-02-26 14:22:13,26.8
565,2022-02-26 14:21:11,29.5
566,2022-02-26 14:20:10,25.8
567,2022-02-26 14:19:08,18.2
568,2022-02-26 14:18:07,19.4
569,2022-02-26 14:17:06,25.1
570,2022-02-26 14:16:04,8.3
571,2022-02-26 14:15:03,20.0
572,2022-02-26 14:14:01,12.2
573,2022-02-26 14:13:00,18.3
574,2022-02-26 14:11:59,7.6
575,2022-02-26 14:10:57,20.9
576,2022-02-26 14:09:56,9.9
577,2022-02-26 14:08:54,18.6
578,2022-02-26 14:07:53,18.0
579,2022-02-26 14:06:52,3.8
580,2022-02-26 14:05:50,16.2
581,2022-02-26 14:04:49,14.1
582,2022-02-26 14:03:47,4.7
583,2022-02-26 14:02:46,8.4
584,2022-02-26 14:01:44,12.5
585,2022-02-26 14:00:43,8.2
586,2022-02-26 13:59:42,15.2
587,2022-02-26 13:58:40,2.4
588,2022-02-26 13:57:39,4.4
589,2022-02-26 13:56:37,8.1
590,2022-02-26 13:55:36,6.3
591,2022-02-26 13:54:35,4.8
592,2022-02-26 13:53:33,1.5
593,2022-02-26 13:52:32,6.2
594,2022-02-26 13:51:30,5.5
595,2022-02-26 13:50:29,4.9
596,2022-02-26 13:49:27,4.6
597,2022-02-26 13:48:26,6.9
598,2022-02-26 13:47:25,0.9
599,2022-02-26 13:46:23,9.7
600,2022-02-26 13:45:22,4.0
601,2022-02-26 13:44:20,18.0
602,2022-02-26 13:43:19,-2.6
603,2022-02-26 13:42:18,7.1
604,2022-02-26 13:41:16,7.7
605,2022-02-26 13:40:15,-4.9
606,2022-02-26 13:39:13,6.4
607,2022-02-26 13:38:12,13.8
608,2022-02-26 13:37:10,-9.9
609,2022-02-26 13:36:09,9.5
610,2022-02-26 13:35:08,17.5
611,2022-02-26 13:34:06,-9.0
612,2022-02-26 13:33:05,-9.6
613,2022-02-26 13:32:03,8.7
614,2022-02-26 13:31:02,5.3
615,2022-02-26 13:30:01,-7.9
616,2022-02-26 13:28:59,-8.7
617,2022-02-26 13:27:58,17.1
618,2022-02-26 13:26:56,7.5
619,2022-02-26 13:25:55,4.5
620,2022-02-26 13:24:53,6.3
621,2022-02-26 13:23:52,3.0
622,2022-02-26 13:22:51,3.1
623,2022-02-26 13:21:49,7.6
624,2022-02-26 13:20:48,-1.7
625,2022-02-26 13:19:46,-5.1
626,2022-02-26 13:18:45,7.9
627,2022-02-26 13:17:36,7.9
628,2022-02-26 13:16:35,13.4
629,2022-02-26 13:15:33,4.9
630,2022-02-26 13:14:32,-4.4
631,2022-02-26 13:13:30,10.3
632,2022-02-26 13:12:29,8.4
633,2022-02-26 13:11:28,9.8
634,2022-02-26 13:10:26,3.4
635,2022-02-26 13:09:25,2.3
636,2022-02-26 13:08:23,17.4
637,2022-02-26 13:07:22,15.2
638,2022-02-26 13:06:21,10.2
639,2022-02-26 13:05:19,6.6
640,2022-02-26 13:04:18,6.6
641,2022-02-26 13:03:16,16.2
642,2022-02-26 13:02:15,19.4
643,2022-02-26 13:01:13,-1.8
644,2022-02-26 13:00:12,4.9
645,2022-02-26 12:59:11,11.0
646,2022-02-26 12:58:09,-2.3
647,2022-02-26 12:57:08,10.8
648,2022-02-26 12:56:06,5.8
649,2022-02-26 12:55:05,17.2
650,2022-02-26 12:54:04,13.7
651,2022-02-26 12:53:02,16.5
652,2022-02-26 12:52:01,15.0
653,2022-02-26 12:50:59,-4.2
654,2022-02-26 12:49:58,7.0
655,2022-02-26 12:48:56,0.4
656,2022-02-26 12:47:55,4.2
657,2022-02-26 12:46:54,-0.8
658,2022-02-26 12:45:52,-11.4
659,2022-02-26 12:44:51,-0.5
660,2022-02-26 12:43:49,3.8
661,2022-02-26 12:42:48,-1.5
662,2022-02-26 12:41:47,-2.6
663,2022-02-26 12:40:45,7.7
664,2022-02-26 12:39:44,3.3
665,2022-02-26 12:38:42,10.0
666,2022-02-26 12:37:41,4.5
667,2022-02-26 12:36:39,-0.7
668,2022-02-26 12:35:38,10.3
669,2022-02-26 12:34:37,10.9
670,2022-02-26 12:33:35,9.0
671,2022-02-26 12:32:34,2.7
672,2022-02-26 12:31:32,5.2
673,2022-02-26 12:30:31,6.6
674,2022-02-26 12:29:30,-5.2
675,2022-02-26 12:28:28,-4.8
676,2022-02-26 12:27:27,-0.7
677,2022-02-26 12:26:25,7.5
678,2022-02-26 12:25:24,8.6
679,2022-02-26 12:24:22,-6.9
680,2022-02-26 12:23:21,2.5
681,2022-02-26 12:22:20,13.8
682,2022-02-26 12:21:18,-10.2
683,2022-02-26 12:20:17,11.7
684,2022-02-26 12:19:15,10.8
685,2022-02-26 12:18:14,0.4
686,2022-02-26 12:17:13,-1.1
687,2022-02-26 12:16:11,6.6
688,2022-02-26 12:15:10,5.3
689,2022-02-26 12:14:08,-6.7
690,2022-02-26 12:13:07,1.3
691,2022-02-26 12:12:05,5.8
692,2022-02-26 12:11:04,4.5
693,2022-02-26 12:10:03,0.4
694,2022-02-26 12:09:01,-2.0
695,2022-02-26 12:08:00,-17.0
696,2022-02-26 12:06:58,6.1
697,2022-02-26 12:05:57,-8.3
698,2022-02-26 12:04:56,-9.0
699,2022-02-26 12:03:54,-9.2
700,2022-02-26 12:02:53,-10.6
701,2022-02-26 12:01:51,6.2
702,2022-02-26 12:00:50,5.9
703,2022-02-26 11:59:48,4.4
704,2022-02-26 11:58:47,-4.0
705,2022-02-26 11:57:46,-10.6
706,2022-02-26 11:56:44,-10.3
707,2022-02-26 11:55:43,-1.4
708,2022-02-26 11:54:41,-8.7
709,2022-02-26 11:53:40,-9.3
710,2022-02-26 11:52:39,4.1
711,2022-02-26 11:51:37,-3.2
712,2022-02-26 11:50:36,-9.2
713,2022-02-26 11:49:34,-9.0
714,2022-02-26 11:48:30,-3.4
715,2022-02-26 11:47:29,-6.8
716,2022-02-26 11:46:28,-12.3
717,2022-02-26 11:45:26,-2.8
718,2022-02-26 11:44:25,-9.3
719,2022-02-26 11:43:23,1.5
720,2022-02-26 11:42:22,13.8
721,2022-02-26 11:41:21,21.2
722,2022-02-26 11:40:19,0.8
723,2022-02-26 11:39:18,-3.7
724,2022-02-26 11:38:16,2.4
725,2022-02-26 11:37:15,-4.0
726,2022-02-26 11:36:13,-8.1
727,2022-02-26 11:35:12,7.3
728,2022-02-26 11:34:11,-0.7
729,2022-02-26 11:33:09,-8.0
730,2022-02-26 11:32:08,-12.9
731,2022-02-26 11:31:06,-5.3
